"","Gene","logfc","CERES"
"13991","AK1",0.09271742531245,-0.179415440438
"13992","NR2F6",0.105772435245456,-0.0796565337022
"13993","ARRB2",-0.0963312751549481,0
"13994","CREB3L4",0.107901999499412,0.308864289582
"13995","PRDX1",-0.0684335160993869,-0.230459785875
"13996","CCL13",0.124840480769578,0
"13997","CHKB",-0.0972790121409932,0.05533347834
"13998","TRIP4",-0.100695597554613,0
"13999","KRT76",0.124603669187712,0
"14000","CNGA2",0.124602723218723,0.379131194602
"14001","ADIG",0.124505673284856,0
"14002","NDST2",-0.109871448977365,-0.017818289289
"14003","BLZF1",0.106992538964419,-0.0342397097318
"14004","OR10A4",0.12422657067052,0
"14005","ADH6",0.29328826771465,0.222858117341
"14006","ZNF705D",0.124206912850967,0
"14007","FAN1",-0.105283139657576,-0.133796972316
"14008","HTR3D",0.123883332360091,0.0265083898205
"14009","LGR4",-0.109929976000154,0.0863161711683
"14010","ZNF577",-0.138375655890692,0
"14011","KDM1B",-0.112180202829469,0.0791261474212
"14012","DPH6",-0.107992442807354,0
"14013","AL603764",0.124362125405572,0
"14014","TMEM177",-0.102524636885951,0
"14015","C20orf85",0.123431735798738,0
"14016","ZNF792",0.186355297181846,0
"14017","AP2M1",0.0753330940634898,-0.831234912561
"14018","C16orf90",0.123382505329501,0
"14019","PRR12",0.116355171442249,0
"14020","PYGM",0.255168048171169,0
"14021","MLLT10",-0.0969695177782594,0.154328758281
"14022","RALY",0.0799003397791338,-0.462051522888
"14023","HVCN1",-0.245029334053743,0
"14024","ARHGEF12",-0.0973326815640472,0.32328357422
"14025","SMCP",0.123005056081795,0
"14026","OR6A2",0.122935609963201,0
"14027","ZW10",-0.102356093578788,0
"14028","FBXW4",0.105651858633819,-0.345659275715
"14029","SCAF8",-0.103139725278456,-0.301526364791
"14030","RGL2",-0.0914142020863062,-0.177028268025
"14031","PLBD2",0.103329642567486,0
"14032","MRPS33",-0.0819044888703764,0
"14033","TMCO5A",0.122582678148546,0
"14034","ZNF683",0.122524610620463,0
"14035","PDCD6IP",-0.085258016185453,0
"14036","HROB",0.126437159287016,0
"14037","SIGLEC11",0.246404035191922,-0.06727271274
"14038","SAMD7",0.122422736303289,-0.167396526859
"14039","CABP2",0.123248604964477,-0.315342476664
"14040","OR11H6",0.122330362919012,-0.449142276269
"14041","SCLT1",-0.11212901683068,0
"14042","MOB1A",-0.0872997035857277,0
"14043","HDDC3",-0.104299613032147,0
"14044","ZNF275",-0.125640579315618,0
"14045","SPAG5",-0.0834147594068213,0
"14046","DEFB136",0.122127760266944,0
"14047","SAC3D1",0.105609710343458,0
"14048","C3orf38",-0.108274541543087,-0.183415121668
"14049","ASGR2",0.417244803447134,-0.650877180864
"14050","RBM10",-0.0929643178869144,0
"14051","CLEC3A",0.394629885313019,0
"14052","TMEM269",-0.270106317951322,0
"14053","C10orf90",0.360692442829836,0
"14054","CHRDL1",-0.311583058367807,-0.142194252829
"14055","IL2",0.121993072164292,0.0777711304913
"14056","OR14I1",0.121354034346201,0.128581007285
"14057","DNAH7",0.275030691518912,0
"14058","SPTY2D1OS",0.172326854211921,0
"14059","AXIN1",0.104178977735543,0.00707099276548
"14060","RBBP5",-0.106839688354363,-0.468096550463
"14061","TSPYL6",0.245510088498262,0
"14062","DRGX",0.314315212963185,0
"14063","USP31",0.136599023310531,0
"14064","ANKRD33",-0.297472120975561,0
"14065","TRIM5",-0.105748611385906,-0.00180112305384
"14066","C1QTNF2",0.266685199664315,0.0522334304061
"14067","MTHFD1",-0.0810812958001109,-0.13396529798
"14068","EML2",-0.0922933771394232,0.0966133651728
"14069","ZSWIM3",-0.148652158303012,0
"14070","SLC36A1",0.128986138167119,-0.212641121833
"14071","COL3A1",-0.2651367930033,0.0948940567634
"14072","TEX44",0.120717357530143,0
"14073","RELA",0.0907034807021156,0.0193877111674
"14074","OR2B2",0.120655714803664,0
"14075","OR9A2",0.120544398241457,0
"14076","GPT",0.200021146996649,-0.316335844841
"14077","PAPSS2",0.145482870037711,0
"14078","MID2",0.157013849420777,0
"14079","SPA17",0.121166442809673,0
"14080","TWNK",0.104414255689095,0.122163354973
"14081","GOLGA6L6",0.121786659350415,0
"14082","ATG4B",-0.0844442361617332,0.161448944811
"14083","OR1N1",0.120108571885824,0
"14084","COX7A2L",-0.0829076263412594,0
"14085","SHROOM3",0.127819992937106,0
"14086","SRP9",-0.0725499836653059,0
"14087","GNPTG",0.0951563274295949,0
"14088","CNOT6L",-0.11839433592635,-0.287486785102
"14089","NLGN3",0.231941211085999,0.175602455868
"14090","MT1H",-0.386166457086549,0
"14091","WDFY3",-0.107207780376039,-0.0369173372775
"14092","EIF3G",-0.075138475010572,-1.52303616467
"14093","DIPK1C",-0.346267796398733,0
"14094","MROH1",0.107173708589033,0
"14095","ZNF316",-0.102282156244544,0
"14096","OR5AK2",0.119478936371429,0
"14097","C19orf25",0.101938287143298,0
"14098","PIAS2",-0.114988829955147,0
"14099","NPFF",-0.145093482694167,0
"14100","PRORP",-0.0972914752001996,0
"14101","KCNE1",-0.275111749098361,0
"14102","OR2A12",0.119366777040591,0
"14103","GABARAP",-0.0741479239561024,-0.00834506696144
"14104","STAMBP",0.096741201165936,0.172708015968
"14105","HNRNPA3",-0.0707466477393147,-0.276789119094
"14106","PURB",-0.10148520662797,0.0652515644757
"14107","DDX3X",0.0803175846375021,-0.875511857969
"14108","NCKAP1",-0.0851170483722766,-0.00895372097521
"14109","MCMBP",-0.089487213228423,0.0340033147689
"14110","SNRPD1",-0.0782548337851755,-2.02798421917
"14111","C10orf53",0.119069011474503,0
"14112","SYT16",0.268609262594347,0
"14113","TLK1",-0.0999771412859797,-0.0269354466551
"14114","MAEA",0.0872813819788545,-0.105165988531
"14115","CEP128",-0.123323466269556,0
"14116","RPS28",-0.0688226060394634,0
"14117","RBMY1J",0.119886976121269,0
"14118","BUD31",-0.0778782072240639,-0.210651286179
"14119","KDM4B",0.115385821851938,0.000228769694335
"14120","PFKFB4",0.119895902830822,-0.119511391086
"14121","CST11",0.118090247331808,0
"14122","ATP5MGL",0.301600386301866,0
"14123","GRIFIN",0.117826980847757,0
"14124","TRAPPC2",-0.112292766465981,0
"14125","ATXN7L3B",-0.0982433429034521,0
"14126","RHNO1",-0.0892384095229093,0
"14127","COQ8A",0.105503260439863,-0.137041259467
"14128","RDX",0.0878608700098498,0.0441524921943
"14129","BAZ2A",0.0930928237992229,0.0565774884181
"14130","SCGB1C1",0.117361416170894,0
"14131","H3C10",-0.138790621116034,0
"14132","ASPM",-0.0958122750234599,0
"14133","LILRB5",0.117298942710317,-0.0448136934589
"14134","LRTOMT",-0.112178360542895,0
"14135","MCU",0.100960562490392,0
"14136","BEST2",0.291746842628223,0
"14137","USP17L15",0.117252237872153,0
"14138","RHOBTB2",-0.114028898236201,0.163065567132
"14139","NLRP9",0.11718170623631,0
"14140","GPR139",0.1171459743554,0.030088041992
"14141","DVL3",0.0921726085486963,0
"14142","DSTN",0.0748405449792168,0
"14143","NIPBL",0.10242732344906,0
"14144","GPR148",0.11687965178429,0.103143529368
"14145","THOC6",-0.0897199612581975,-0.403845046167
"14146","TMEM120B",-0.111631753815531,0
"14147","LCE1D",0.11676617237524,0
"14148","G6PC2",0.1167290976753,0
"14149","LSM14A",-0.0811342625470124,0
"14150","MRPL45",-0.0851349170251597,-0.560201872119
"14151","MEN1",-0.0919667977497957,-0.120240405618
"14152","GPR151",0.116703953980236,-0.0522071238654
"14153","ECH1",-0.0736819021385045,-0.117486830462
"14154","MCCC2",0.0896553480129706,0
"14155","GTF3C3",-0.0924131302089645,-0.567181087419
"14156","C1orf112",-0.101543847168021,0
"14157","CDCA4",-0.0912626364876814,0
"14158","CDCP2",0.116504756430584,0
"14159","PBX2",-0.0874258542989046,-0.0630768504851
"14160","RNF11",-0.0858577038403409,0
"14161","NOP9",0.104853002947517,0
"14162","IQGAP2",0.214647494968181,-0.0586614372478
"14163","C1QTNF9",0.238633689322707,0.191934969164
"14164","OR5B2",0.116296893702334,0
"14165","WDR62",0.0985145923602405,0.146954155015
"14166","GMPS",-0.0829585265459398,0.168832269573
"14167","PRSS37",0.238390001867122,0
"14168","OR56A5",0.116214550883171,0
"14169","NUDT21",-0.0806366932960164,0
"14170","NIFK",0.0858163727829629,-1.09140324102
"14171","CD40LG",0.116085601836695,0
"14172","CZIB",-0.0872244726123923,0
"14173","TUT1",0.102909770211652,0
"14174","TMCO6",-0.0996778429715484,0
"14175","OR11H2",0.115888406315643,0
"14176","SMIM14",-0.106888849524351,0
"14177","OR1B1",0.115806822286245,0
"14178","ACOX3",-0.111673804376594,0.0216738678703
"14179","SERF1B",-0.100742968790855,0
"14180","CPSF2",-0.089064347007241,0
"14181","VKORC1",-0.0774543504755191,0
"14182","CCDC179",0.115399055401261,0
"14183","C8orf33",-0.0860563820174998,-0.197143582875
"14184","ERC1",0.109540906564352,0.203753777764
"14185","TNNT3",0.361853259568181,0
"14186","MYBPHL",0.320003999593966,0
"14187","ARMT1",-0.0952735774851975,0
"14188","AURKA",0.0817958063259786,-0.224067458110193
"14189","GMIP",-0.111058211103283,0.124986256325
"14190","TLCD3A",-0.0971195373172427,0
"14191","TUBB",-0.0650829027331242,-0.623022785457
"14192","PNPLA6",-0.0908841854966329,0.254853819918
"14193","RPS21",-0.0592437334237823,-1.79906592733
"14194","PSMC5",0.0756830441786159,-1.10918434509
"14195","ID1",-0.0789982252262071,0.208405994171
"14196","UXT",-0.0762065596500693,0
"14197","NLRP13",-0.121607589361491,0
"14198","SORBS1",-0.14976724587137,0.0849618606297
"14199","RHOG",0.092434733880655,-0.060908211859
"14200","MKX",0.29635082511912,0.0381768906374
"14201","TPSG1",0.30082464548366,-0.224553466768
"14202","DIS3L",0.100886527608126,0
"14203","SRP72",-0.0819848348882574,0
"14204","METTL5",-0.0797254514631233,0
"14205","ENOX2",-0.114373233072479,0.119111972346
"14206","PACC1",-0.104287987911061,0
"14207","SRP14",-0.0706527224179905,0
"14208","FBXL12",-0.0959954270195051,0
"14209","RPL36AL",-0.0684851644774562,0
"14210","ZNF268",0.122612457158072,0
"14211","DUSP3",-0.0923373537821374,-0.374578267854
"14212","SYS1",0.100626970115193,0
"14213","EME2",0.118718120611822,0.167619460997
"14214","COG7",-0.100093560543672,0
"14215","CARD19",0.0923558033225507,0
"14216","CHD1L",0.0910498087234291,-0.359245330086
"14217","PIK3C3",-0.0958512407895392,0.217118181317805
"14218","OSBP",0.093934635488162,-0.196976267928
"14219","GFM1",0.0903310796155698,0
"14220","MAGI1",0.123516904550313,0
"14221","APTX",-0.0860903462785223,0.12784775822
"14222","DRD4",0.27839733519709,0.145056095112
"14223","CEBPZ",-0.0852851721856727,-0.632029303609
"14224","GNB5",0.099941208673417,0.157275555616
"14225","ARF3",0.0808917561840412,0.235381941914
"14226","ZNF212",-0.107391331524972,0
"14227","FEZF2",0.113052894768722,0
"14228","MARF1",-0.100963797543167,0
"14229","SMARCC1",0.0917046627785729,0.134823983149
"14230","ARAP1",0.0913442913071077,0.25417947331
"14231","ZNF274",0.103312586708818,0
"14232","FKBP8",-0.0749898676840417,0.115152747811
"14233","ZNF770",-0.100587709718495,0
"14234","MYO10",0.102997046787127,-0.0554455678042
"14235","PTP4A2",0.0782115220922904,-0.0221121474682
"14236","TMEM203",0.0915511837368116,-0.0989309849304
"14237","LCE2B",0.112624591589399,0
"14238","PPP1R14A",-0.265681173852281,0
"14239","GK2",0.112346511426054,0
"14240","TMEM88",0.207186978926099,0
"14241","ADAM7",0.112221548260406,0
"14242","ATP5F1C",-0.0695150660366194,0
"14243","GPR156",-0.204439504191493,0
"14244","TIMMDC1",-0.081282113678351,0
"14245","PALB2",0.108521149677393,-0.4104853515
"14246","CWF19L1",-0.0970848778442385,0
"14247","RRBP1",0.0841921294893953,0
"14248","CYP26C1",0.232731263402997,-0.406043280996
"14249","SMC6",0.100621536660778,0
"14250","ATP6V1B2",-0.0848223293027608,-0.524679958795
"14251","CYB5R1",0.0913763779768514,0
"14252","ARL17B",0.125270255564662,-0.294543901176
"14253","TFR2",0.169103476321834,0
"14254","SS18L1",0.102439155075802,-0.125026723412
"14255","CYP1A1",0.185024857904011,0.0912384969753
"14256","CERT1",0.102185657425239,0
"14257","NFATC3",-0.107610548955208,0.015707474809
"14258","C2orf83",0.111453572645037,0
"14259","AQP4",0.308437635145393,-0.211110769973
"14260","COX18",-0.109602540202082,0
"14261","H2AC21",-0.236530244544414,0
"14262","SLC25A53",-0.128043757960074,0
"14263","BLM",-0.107697346344046,0.034919733813
"14264","GPN3",-0.0858267853536844,-0.902441473781
"14265","HDAC2",-0.074683648763269,-0.0256626380662
"14266","PPIAL4H",0.111046636371665,0
"14267","IFNA5",0.11100211554539,0
"14268","MRPL9",0.0801965754188844,0
"14269","SPARC",-0.152829488781905,0
"14270","TUT7",0.106394724651278,0
"14271","NDUFA8",-0.0765924103633211,0
"14272","TAF7",-0.0789653039084366,0
"14273","PARP11",0.146811118630566,0.0187409895239
"14274","RNF34",0.0914722784815815,-0.264451701586
"14275","CSNK1G1",-0.110069766416486,-0.0655288632862
"14276","CHCHD4",0.0980879639193672,0
"14277","RD3L",0.11099223744902,0
"14278","FGGY",0.122042743608605,0
"14279","PYDC1",-0.271507451480329,0
"14280","SMARCD1",0.0852649639646727,-0.722272101473
"14281","JMJD4",0.101573136098011,0.0418257985374
"14282","PMEPA1",0.1149308470071,-0.079936236052544
"14283","NTSR2",0.110526444980302,0.149575737398
"14284","TMEM63A",0.0984467775937747,0
"14285","EIF1AD",0.0902834049082715,0
"14286","EIF2AK3",0.10267548609855,-0.0787972353361732
"14287","TMCC3",-0.153281884503168,0
"14288","UBA52",-0.062094902144124,-1.50899157842
"14289","DHRS7",0.0840855661080991,-0.0471447166318
"14290","OCM2",0.111267259794671,0
"14291","ESYT3",0.204157617490425,0
"14292","EHBP1L1",0.0932378504595926,0
"14293","LEFTY2",0.329781970545674,0.246545531289
"14294","OPN1MW",0.110385151896708,-0.211772611634
"14295","TMEM131",-0.0964441396194305,0
"14296","SYT2",0.301832410549838,0
"14297","SNIP1",0.115531073713104,0
"14298","MAPK14",-0.0900010090462685,-0.0146963315957
"14299","TAF5L",0.100106868961769,0
"14300","PDK3",0.132682742065989,-0.0703388511928
"14301","IFNK",0.109727277522446,0
"14302","NEIL1",0.118594517891406,-0.315647570225959
"14303","OR5C1",0.109652219741603,0
"14304","GINS3",-0.0991738363776184,0.0910367873278
"14305","RAB3GAP1",-0.0907885143152474,-0.229821670549
"14306","CTR9",-0.0908953954485829,-0.351767205701
"14307","FABP9",0.109380292727086,-0.158514515692
"14308","C3orf14",-0.145241032626051,0
"14309","MYOCD",0.317734681680716,-0.123370208347
"14310","UBE2D1",-0.102137211467067,-0.0651798609167
"14311","SPG7",0.0837750722925798,-0.192613509394
"14312","GYPA",0.328692772914907,0
"14313","MAPK8",0.0935656360147306,-0.205428804925
"14314","RAB2A",-0.0780795766871078,0.317460321056
"14315","SCLY",-0.0958405061686026,0
"14316","OR4D1",0.10916869692205,-0.146332234186
"14317","PMM2",0.0881087101415775,0
"14318","ANKRD39",0.100559459921701,0
"14319","OAZ3",-0.158432637740585,0
"14320","TEX38",0.294936255749045,0
"14321","FAM50A",0.0801221662455881,0
"14322","GOLT1B",-0.0860352093067106,0
"14323","GJA3",0.222116239990807,0.0757462725346
"14324","SPATA31A6",0.108809641962111,0
"14325","MZT2A",0.0778609163971963,0
"14326","MTHFSD",0.104828239523456,-0.424781937774
"14327","OR2AK2",0.108691154290125,-0.032171100966
"14328","LCN9",0.109288434975755,-0.399275487523
"14329","ERGIC2",-0.0798702594425232,0
"14330","CCL16",0.109676939319574,0
"14331","CARMIL3",0.24658280277987,0
"14332","NCK1",-0.0880573867614831,0.0350611812068
"14333","SEPTIN4",-0.176887536680575,0
"14334","HCFC1",0.0906449946845703,-1.33718433225
"14335","VGLL4",-0.0911854240075864,0
"14336","SRGAP2B",-0.0973371817907126,0
"14337","POLD3",-0.0925126181592897,-0.175532079935
"14338","TMEM94",0.0877755884789049,0.0991479818303
"14339","SREK1IP1",-0.104523713076983,-0.936801408096
"14340","C11orf58",0.0722234979184957,0
"14341","OR8G1",0.10793503148565,0
"14342","OGDH",-0.0823416447002398,-0.131963568369
"14343","MAD2L1",-0.080261005195485,-0.323753230138
"14344","CLCN3",-0.0915375802944888,0.227814512643
"14345","UFL1",-0.097771538589219,0
"14346","TBL1X",-0.102953157703961,-0.0799600955281
"14347","OGG1",-0.0950846902624758,-0.011259352638
"14348","LRRC37A3",0.137922682798213,0
"14349","GMCL2",0.226815715680644,0
"14350","SMIM27",-0.109276721705312,0
"14351","BAK1",-0.0901839144043976,0
"14352","FANCF",0.118728047204665,-0.125616253129
"14353","SLC25A6",-0.0667873348640615,0
"14354","OR52H1",0.107122006549828,0
"14355","C2CD5",-0.0950932895959122,0
"14356","MRPS12",0.0814485791555996,0
"14357","HTRA2",-0.0868833894153557,0
"14358","ACCS",0.116535039721163,-0.395058302973
"14359","SNX10",-0.107451780108254,0
"14360","H2AZ1",-0.0631649680413133,0
"14361","KDM3A",-0.0924998413858195,-0.224580539029
"14362","AKAP5",-0.178032045942459,0
"14363","COG6",0.10716611213079,0
"14364","METTL2A",-0.0937823513941266,0.0938695003007
"14365","CLEC4G",0.106735304550224,0
"14366","OR52B2",0.106612705334628,0
"14367","SCGB1C2",0.106536456069348,0
"14368","MYH1",0.106534370690033,0
"14369","ZCRB1",-0.0781943536355132,-0.132062328846
"14370","DGCR2",0.0912126467348444,0
"14371","MRPL18",-0.0766788200850002,0
"14372","MED16",-0.0918894515322129,-0.369497086695
"14373","PSMD13",-0.0737402579858441,0
"14374","TJAP1",0.0939287919019834,0
"14375","CCT4",-0.0709111205533506,0
"14376","TIMM17B",-0.0785076155755692,0
"14377","C19orf53",0.0760881450173768,0
"14378","RANBP2",0.0943090110963166,-0.200589118819476
"14379","IFIT3",-0.127004418244442,0
"14380","TAF1A",0.10426998495916,0
"14381","SNX25",0.113763712351798,0
"14382","FAM193A",0.106300407360965,0
"14383","ROBO1",0.119778595716827,0
"14384","ANKRD27",-0.0917624966121616,-0.345242256207
"14385","KNL1",0.10494455871882,-0.674464204912
"14386","ETV2",-0.165720745798549,0
"14387","SERPINA11",0.278648059874769,0.0349852835899
"14388","BOP1",0.0813717871554556,-0.758500443745
"14389","KTN1",0.0771546661976985,0.0896064836221
"14390","SLC23A2",0.10402501598498,0.213323798093
"14391","XRCC5",-0.0713451715194909,-0.977054571199
"14392","B4GALT7",0.0939676848278744,-0.614235117133
"14393","BBOF1",0.139534522577313,0
"14394","ZNF705E",-0.270013167483555,0
"14395","INTS2",-0.106200180674911,0
"14396","EBPL",-0.0823832603406923,0.0101983838548
"14397","GTF3C2",0.0841871370580903,-0.443417486663
"14398","NOP58",0.0762942345076022,0
"14399","DARS2",0.0906717774461745,0
"14400","USP47",0.0937300114212286,0
"14401","KEL",-0.243879906977106,0
"14402","STX7",0.0950337755683077,0.321077617359
"14403","SLC22A13",0.288897189479552,0
"14404","C2orf69",0.108923633851278,0
"14405","DDI1",0.104467467523508,0.0657848127057
"14406","ADH1A",-0.230131671107239,0.0408012429221
"14407","CCNYL1",-0.0992885443384631,-0.271246896963
"14408","FANCD2OS",0.27300728439301,0
"14409","C20orf173",0.104301648857634,0
"14410","LAGE3",0.0881697271922876,0
"14411","NR4A1",-0.101842274922531,0
"14412","CCDC24",-0.106753544464924,0
"14413","HAUS3",0.111168995483387,0
"14414","CELF1",0.0849548426494559,0.250802175193
"14415","CD81",-0.0694383338452324,0
"14416","OR52N5",0.103971471866014,0
"14417","SAMHD1",-0.0979694019081769,0
"14418","SH2B2",0.145346267190731,-0.184712851017
"14419","CCDC97",-0.0931854007999129,0
"14420","ASF1A",-0.094359431438706,-0.10848887828
"14421","DLST",-0.0769620983300955,-0.291176334649
"14422","ITGB1",-0.067487562000744,0.0443632506851
"14423","PIGU",-0.0844958231930625,-0.24480593604
"14424","SPATA7",0.130554267057402,0
"14425","PANK3",-0.0922493531794625,-0.109299438202
"14426","DBNL",-0.0763285494030043,0
"14427","IDI2",0.103578520420099,-0.0538022868437
"14428","RNF40",0.0842596684409725,-0.466677593667
"14429","CTDSP1",-0.0814197747272614,0
"14430","ATXN7L1",-0.116180015843748,0
"14431","CCDC116",0.27329575005252,0
"14432","BX072566",0.103347400502773,0
"14433","ZNF133",-0.102095045679483,0
"14434","KIAA0232",0.109000290353382,0
"14435","AK2",0.071476837984591,0
"14436","VAT1",-0.077340669708198,0
"14437","H4C15",0.127857881760568,0
"14438","CHD8",-0.0831928860139924,-0.15394843985
"14439","TSPYL2",0.0978422202623574,0
"14440","HDAC10",0.0925859415230973,0.115447595349
"14441","SLX4",-0.119584710357987,0.0214025143566
"14442","NR2C2AP",-0.0855570554095908,0
"14443","PLEKHH2",0.162627412525536,0.0643829427417
"14444","ETNPPL",0.284127406241785,0
"14445","ACOD1",0.102831064643969,0
"14446","PTGR1",0.0865236444344394,-0.0694853579123
"14447","E2F2",-0.1131666821948,0.0756958521166
"14448","RAB8B",-0.101691116104475,-0.265920723314
"14449","GTF2H2",-0.0888877520527188,-0.0504722665629
"14450","DLK1",0.373825388948964,0.0705380885182
"14451","ERCC4",-0.115397565876331,0.0375202195457261
"14452","FERD3L",0.101075297334443,-0.177623577843
"14453","ARPC3",-0.0661598612358908,0
"14454","EIF3B",0.0718592832556498,-1.59363947466
"14455","SPATA33",0.108148800795144,0
"14456","ZNF611",0.122025246944061,0
"14457","ARHGEF11",-0.0970765452948932,0.00441386146448
"14458","VPS11",0.0934169479117098,0
"14459","SH3GL3",-0.225728640075476,0
"14460","TOX4",-0.0825364542317806,0
"14461","TRIM42",0.102656587910823,0
"14462","RNF166",0.101831604012419,0
"14463","PSMD5",-0.0880728657800706,0
"14464","OR2A25",0.101979537727896,0
"14465","G6PC",-0.208478975234785,0
"14466","PURG",-0.238660740997599,0
"14467","SPSB3",0.0938539777813285,0
"14468","ALDH1L1",0.248818653896212,0.215228211854
"14469","UTP4",0.0807467624406189,-0.796247797406
"14470","ATP23",-0.100073826048743,0
"14471","PPM1D",-0.106563816237726,-0.460816013889
"14472","GSN",0.083720094036364,0
"14473","BHLHA9",0.101552323711406,0
"14474","AMY1A",0.101400436882038,0
"14475","POLR2J",-0.0733503605820489,-0.929208301691
"14476","TUBGCP2",0.0862430501544411,-1.3096043789
"14477","MPHOSPH8",-0.0893531004961345,-0.177273555028
"14478","OR6C2",0.101133287760935,0
"14479","OPA3",0.113897461930255,0
"14480","ATP2A1",0.143533424166535,0
"14481","PPARA",-0.116910804554141,-0.313686843373
"14482","PZP",0.218603326068252,0
"14483","OR10D3",0.101002602131876,0
"14484","CNST",0.108229024912396,-0.0576433308819
"14485","KLHL1",0.222484717793367,-0.100536054847
"14486","ZNF267",0.112374866784421,0
"14487","SEPTIN9",0.073212111821136,0
"14488","RNASE8",0.100795293387906,0
"14489","GCAT",-0.0944578844327057,0.230786431425
"14490","HARS2",0.0870676424178501,0
"14491","ATP2B3",-0.325228426586714,-0.00540771555614
"14492","MYOC",0.290492630658191,-0.092002856713
"14493","FAM161B",-0.144898611321472,0
"14494","SHLD3",0.135805611487699,0
"14495","TMEM245",-0.0860284302399687,0
"14496","THAP7",-0.087387962539394,0
"14497","MRPL10",-0.0809580422335299,0
"14498","RHOA",0.0667759202529649,0.0955925517974
"14499","GALK2",-0.0881951293062481,0.119886368277774
"14500","TRPV1",0.1362649386055,-0.0424800473988
"14501","RHOT2",0.0772354688333466,0.0765398275809
"14502","MS4A6E",0.100396049168136,0
"14503","NANOS2",0.100384355835072,0
"14504","LRRC30",0.101632690297768,-0.153689083273
"14505","HYOU1",0.0746319501820426,0
"14506","B4GALT4",0.0909805393489723,0
"14507","KIR2DL3",0.101241348177702,0
"14508","HDHD2",-0.0891788259197643,0
"14509","WAPL",0.0911298081450445,0
"14510","SLC6A6",-0.0899075546580273,0
"14511","TRDMT1",-0.12995290484882,-0.0801077371316
"14512","ADD3",-0.0848183070305666,0
"14513","KIF14",-0.0989750561614307,0.117604146176
"14514","CASP2",-0.0890427183494286,0
"14515","ZNF776",0.111409083075519,0
"14516","MAPK3",-0.0817810693062626,-0.0882419713484
"14517","MYH13",0.218841740556338,0.348447463188
"14518","TOP2B",-0.0769099706536639,-0.217568781758
"14519","ASZ1",0.221071408697352,0
"14520","C1QB",0.0997316682192418,0.138424004907
"14521","SPPL2C",0.0997098130388764,0
"14522","LIN37",-0.0926619025849977,0
"14523","CYP7A1",-0.171345625316258,-0.483131807964
"14524","CBFA2T2",0.108997019784615,-0.0329567954366
"14525","ZNF283",-0.118317415282536,0
"14526","TMEM174",0.099282444711876,0
"14527","NSFL1C",0.0773243872838362,0
"14528","NUMB",0.0856795631572501,-0.0695202731691
"14529","MPP6",-0.0956452154402977,-0.22913911437
"14530","IRF3",0.0779460014019871,-0.0940031731967
"14531","SPHK2",0.100430975676498,0.0372459823979
"14532","PRR20A",0.0993627946736107,0
"14533","PRR20B",0.0993627946736107,0
"14534","PRR20D",0.0993627946736107,0
"14535","PRR20E",0.0993627946736107,0
"14536","CMTM7",-0.09374535766034,0
"14537","LRRC73",-0.213581468568682,0
"14538","SRSF4",0.0765300088849214,-0.158448146328
"14539","CMIP",0.0931966140028744,0
"14540","KIF12",-0.2297856841917,0.124649873378
"14541","CCDC85C",-0.0906316757904328,0
"14542","BEND2",0.0991055089198418,0
"14543","CCZ1",0.0857370896541538,0
"14544","PSME2",-0.0673239566082764,0
"14545","SRSF11",0.0709934152234902,-0.217238069261
"14546","EFCAB3",0.0986942103329069,0
"14547","RPS4X",-0.0579814277399708,0
"14548","PEX11G",-0.140018627352591,0
"14549","HMG20B",0.078259875156214,-0.207048601837
"14550","AARD",0.286448583142234,0
"14551","MXD4",-0.0932972657994623,0.096180210134
"14552","MVD",-0.079157249595573,0
"14553","CACNG5",0.281117905343174,0
"14554","MED7",-0.0984048664542976,-0.406997355117
"14555","WASHC4",0.0934122216910415,0
"14556","CCS",-0.0816800792175772,-0.246873757866
"14557","MAGEB4",0.0982654747800713,-0.371548588726
"14558","EGLN2",0.0817457971930033,-0.00749967248207
"14559","AP002495",0.128116474471657,0
"14560","KIF2C",-0.0777533783541094,-0.0348150411374
"14561","TMEM132A",-0.08273550762135,0
"14562","C11orf71",-0.116684422373738,0
"14563","TBCC",-0.0877266828173385,0
"14564","GGTLC3",-0.247315955484127,0
"14565","AHCTF1",-0.086147258038208,-0.391794622718
"14566","TMEM208",0.0771015981325647,0
"14567","MED1",-0.086518439955036,-0.210773764027
"14568","PNPLA7",0.179898236742687,-0.100070214105
"14569","ZDHHC5",0.0828285366684917,0
"14570","PEX3",-0.0991096313071203,0
"14571","KLHL25",-0.122028061028214,0.0778021670826
"14572","HES3",0.0977553866015751,-0.39338928734
"14573","FKRP",0.0972318077088427,0
"14574","SUPT16H",-0.0721847457202843,-0.885123645468
"14575","LRRC14",0.0904640426778368,0
"14576","C15orf40",0.0890946956096581,0
"14577","SAP30BP",0.0795759652062716,0
"14578","STRN",0.105647733101539,-0.335007380984
"14579","FRG2",-0.278490234921009,0
"14580","ALKBH2",-0.0819404510512654,-0.232078624432
"14581","MATN3",-0.159274760220712,0.387756331578
"14582","SHBG",-0.220272597489353,0
"14583","CHURC1",-0.173264607317845,0
"14584","ITPA",0.0763304158788878,0.0699434760155
"14585","PAF1",0.0798815143367942,0.206002159397055
"14586","SHB",-0.10832649289164,-0.0799476860105
"14587","ARF4",0.0695086297360906,-0.037360792868
"14588","NGFR",-0.224431575983106,0.0173334325558062
"14589","CABLES1",-0.104599376404613,0
"14590","IFNB1",-0.256249043688084,0
"14591","VPS45",-0.083785031782358,0
